Foundation URI,Linearization URI,Code,Title,ClassKind,DepthInKind,IsResidual,ChapterNo,BrowserLink,isLeaf,Primary tabulation,Grouping1,Grouping2,Grouping3,Grouping4,Grouping5,Version:2025 Jan 24 - 22:30 UTC
http://id.who.int/icd/entity/711895472,http://id.who.int/icd/release/11/mms/711895472,NC54.51,traumatic rupture of Palmar ligament of finger at metacarpophalangeal or interphalangeal joint,category,3,FALSE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
http://id.who.int/icd/entity/149781461,http://id.who.int/icd/release/11/mms/149781461,NC54.52,traumatic rupture of volar plate of finger at metacarpophalangeal or interphalangeal joint,category,3,FALSE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
http://id.who.int/icd/entity/835798306,http://id.who.int/icd/release/11/mms/835798306,NC54.53,traumatic rupture of other ligament of finger at metacarpophalangeal or interphalangeal joint,category,3,FALSE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
,http://id.who.int/icd/release/11/mms/471753045/unspecified,NC54.5Z,"traumatic rupture of ligament of finger at metacarpophalangeal or interphalangeal joint, unspecified",category,3,TRUE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
http://id.who.int/icd/entity/2035657921,http://id.who.int/icd/release/11/mms/2035657921,NC54.6,strain or sprain of wrist,category,2,FALSE,22,browser,FALSE,TRUE,BlockL1-NC5,,,,,
http://id.who.int/icd/entity/324179781,http://id.who.int/icd/release/11/mms/324179781,NC54.60,strain or sprain of Carpal joint,category,3,FALSE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
http://id.who.int/icd/entity/616674875,http://id.who.int/icd/release/11/mms/616674875,NC54.61,strain or sprain of radiocarpal joint,category,3,FALSE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
http://id.who.int/icd/entity/454843210,http://id.who.int/icd/release/11/mms/454843210,NC54.62,strain or sprain of carpometacarpal joint,category,3,FALSE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
,http://id.who.int/icd/release/11/mms/2035657921/other,NC54.6Y,sprain of other specified part of wrist,category,3,TRUE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
,http://id.who.int/icd/release/11/mms/2035657921/unspecified,NC54.6Z,"strain or sprain of wrist, unspecified",category,3,TRUE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
http://id.who.int/icd/entity/1710650362,http://id.who.int/icd/release/11/mms/1710650362,NC54.7,strain or sprain of thumb,category,2,FALSE,22,browser,FALSE,TRUE,BlockL1-NC5,,,,,
http://id.who.int/icd/entity/1980665299,http://id.who.int/icd/release/11/mms/1980665299,NC54.70,strain or sprain of metacarpophalangeal joint of thumb,category,3,FALSE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
http://id.who.int/icd/entity/1418551222,http://id.who.int/icd/release/11/mms/1418551222,NC54.71,strain or sprain of interphalangeal joint of thumb,category,3,FALSE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
,http://id.who.int/icd/release/11/mms/1710650362/other,NC54.7Y,sprain or strain of other specified part of thumb,category,3,TRUE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
,http://id.who.int/icd/release/11/mms/1710650362/unspecified,NC54.7Z,"strain or sprain of thumb, unspecified",category,3,TRUE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
http://id.who.int/icd/entity/234421312,http://id.who.int/icd/release/11/mms/234421312,NC54.8,strain or sprain of finger,category,2,FALSE,22,browser,FALSE,TRUE,BlockL1-NC5,,,,,
http://id.who.int/icd/entity/1662942920,http://id.who.int/icd/release/11/mms/1662942920,NC54.80,strain or sprain of metacarpophalangeal joint of finger,category,3,FALSE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
http://id.who.int/icd/entity/1252542047,http://id.who.int/icd/release/11/mms/1252542047,NC54.81,strain or sprain of interphalangeal joint of finger,category,3,FALSE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
,http://id.who.int/icd/release/11/mms/234421312/other,NC54.8Y,sprain of other specified part of finger,category,3,TRUE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
,http://id.who.int/icd/release/11/mms/234421312/unspecified,NC54.8Z,"strain or sprain of finger, unspecified",category,3,TRUE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
,http://id.who.int/icd/release/11/mms/1500166297/other,NC54.Y,Dislocation or sprain of other specified joints or ligaments at wrist or hand level,category,2,TRUE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
,http://id.who.int/icd/release/11/mms/1500166297/unspecified,NC54.Z,"Dislocation or strain or sprain of joints or ligaments at wrist or hand level, unspecified",category,2,TRUE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
http://id.who.int/icd/entity/713304845,http://id.who.int/icd/release/11/mms/713304845,NC55,injury of nerves at wrist or hand level,category,1,FALSE,22,browser,FALSE,TRUE,BlockL1-NC5,,,,,
http://id.who.int/icd/entity/539284352,http://id.who.int/icd/release/11/mms/539284352,NC55.0,injury of ulnar nerve at wrist or hand level,category,2,FALSE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
http://id.who.int/icd/entity/1164910314,http://id.who.int/icd/release/11/mms/1164910314,NC55.1,injury of Median nerve at wrist or hand level,category,2,FALSE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
http://id.who.int/icd/entity/834817557,http://id.who.int/icd/release/11/mms/834817557,NC55.2,injury of radial nerve at wrist or hand level,category,2,FALSE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
http://id.who.int/icd/entity/1405763820,http://id.who.int/icd/release/11/mms/1405763820,NC55.3,injury of multiple nerves at wrist or hand level,category,2,FALSE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
,http://id.who.int/icd/release/11/mms/713304845/other,NC55.Y,injury of other specified nerves at wrist or hand level,category,2,TRUE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
,http://id.who.int/icd/release/11/mms/713304845/unspecified,NC55.Z,injury of unspecified nerve at wrist or hand level,category,2,TRUE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
http://id.who.int/icd/entity/1339025049,http://id.who.int/icd/release/11/mms/1339025049,NC56,injury of blood vessels at wrist or hand level,category,1,FALSE,22,browser,FALSE,TRUE,BlockL1-NC5,,,,,
http://id.who.int/icd/entity/1021058047,http://id.who.int/icd/release/11/mms/1021058047,NC56.0,injury of ulnar artery at wrist or hand level,category,2,FALSE,22,browser,FALSE,TRUE,BlockL1-NC5,,,,,
http://id.who.int/icd/entity/2023854682,http://id.who.int/icd/release/11/mms/2023854682,NC56.00,laceration of ulnar artery at wrist or hand level,category,3,FALSE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
http://id.who.int/icd/entity/2027301695,http://id.who.int/icd/release/11/mms/2027301695,NC56.01,contusion of ulnar artery at wrist or hand level,category,3,FALSE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
,http://id.who.int/icd/release/11/mms/1021058047/other,NC56.0Y,other specified injury of ulnar artery at wrist or hand level,category,3,TRUE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
,http://id.who.int/icd/release/11/mms/1021058047/unspecified,NC56.0Z,"injury of ulnar artery at wrist or hand level, unspecified",category,3,TRUE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
http://id.who.int/icd/entity/1503123051,http://id.who.int/icd/release/11/mms/1503123051,NC56.1,injury of radial artery at wrist or hand level,category,2,FALSE,22,browser,FALSE,TRUE,BlockL1-NC5,,,,,
http://id.who.int/icd/entity/1199341355,http://id.who.int/icd/release/11/mms/1199341355,NC56.10,laceration of radial artery at wrist or hand level,category,3,FALSE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
http://id.who.int/icd/entity/224440140,http://id.who.int/icd/release/11/mms/224440140,NC56.11,contusion of radial artery at wrist or hand level,category,3,FALSE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
,http://id.who.int/icd/release/11/mms/1503123051/other,NC56.1Y,other specified injury of radial artery at wrist or hand level,category,3,TRUE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
,http://id.who.int/icd/release/11/mms/1503123051/unspecified,NC56.1Z,"injury of radial artery at wrist or hand level, unspecified",category,3,TRUE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
http://id.who.int/icd/entity/758810262,http://id.who.int/icd/release/11/mms/758810262,NC56.2,injury of Superficial Palmar arch,category,2,FALSE,22,browser,FALSE,TRUE,BlockL1-NC5,,,,,
http://id.who.int/icd/entity/1894735445,http://id.who.int/icd/release/11/mms/1894735445,NC56.20,laceration of Superficial Palmar arch,category,3,FALSE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
http://id.who.int/icd/entity/226842588,http://id.who.int/icd/release/11/mms/226842588,NC56.21,contusion of Superficial Palmar arch,category,3,FALSE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
,http://id.who.int/icd/release/11/mms/758810262/other,NC56.2Y,other specified injury of Superficial Palmar arch,category,3,TRUE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
,http://id.who.int/icd/release/11/mms/758810262/unspecified,NC56.2Z,"injury of Superficial Palmar arch, unspecified",category,3,TRUE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
http://id.who.int/icd/entity/1215384320,http://id.who.int/icd/release/11/mms/1215384320,NC56.3,injury of Deep Palmar arch,category,2,FALSE,22,browser,FALSE,TRUE,BlockL1-NC5,,,,,
http://id.who.int/icd/entity/1476971640,http://id.who.int/icd/release/11/mms/1476971640,NC56.30,laceration of Deep Palmar arch,category,3,FALSE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
http://id.who.int/icd/entity/2126233159,http://id.who.int/icd/release/11/mms/2126233159,NC56.31,contusion of Deep Palmar arch,category,3,FALSE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
,http://id.who.int/icd/release/11/mms/1215384320/other,NC56.3Y,other specified injury of Deep Palmar arch,category,3,TRUE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
,http://id.who.int/icd/release/11/mms/1215384320/unspecified,NC56.3Z,"injury of Deep Palmar arch, unspecified",category,3,TRUE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
http://id.who.int/icd/entity/1000331412,http://id.who.int/icd/release/11/mms/1000331412,NC56.4,injury of blood vessel of thumb,category,2,FALSE,22,browser,FALSE,TRUE,BlockL1-NC5,,,,,
http://id.who.int/icd/entity/1778456689,http://id.who.int/icd/release/11/mms/1778456689,NC56.40,laceration of blood vessel of thumb,category,3,FALSE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
http://id.who.int/icd/entity/1852909553,http://id.who.int/icd/release/11/mms/1852909553,NC56.41,contusion of blood vessel of thumb,category,3,FALSE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
,http://id.who.int/icd/release/11/mms/1000331412/other,NC56.4Y,other specified injury of blood vessel of thumb,category,3,TRUE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
,http://id.who.int/icd/release/11/mms/1000331412/unspecified,NC56.4Z,"injury of blood vessel of thumb, unspecified",category,3,TRUE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
http://id.who.int/icd/entity/1590957314,http://id.who.int/icd/release/11/mms/1590957314,NC56.5,injury of blood vessel of other finger,category,2,FALSE,22,browser,FALSE,TRUE,BlockL1-NC5,,,,,
http://id.who.int/icd/entity/1136074982,http://id.who.int/icd/release/11/mms/1136074982,NC56.50,laceration of blood vessel of other finger,category,3,FALSE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
http://id.who.int/icd/entity/296746110,http://id.who.int/icd/release/11/mms/296746110,NC56.51,contusion of blood vessel of other finger,category,3,FALSE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
,http://id.who.int/icd/release/11/mms/1590957314/other,NC56.5Y,other specified injury of blood vessel of other finger,category,3,TRUE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
,http://id.who.int/icd/release/11/mms/1590957314/unspecified,NC56.5Z,"injury of blood vessel of other finger, unspecified",category,3,TRUE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
http://id.who.int/icd/entity/1328711787,http://id.who.int/icd/release/11/mms/1328711787,NC56.6,injury of multiple blood vessels at wrist or hand level,category,2,FALSE,22,browser,FALSE,TRUE,BlockL1-NC5,,,,,
http://id.who.int/icd/entity/787031322,http://id.who.int/icd/release/11/mms/787031322,NC56.60,laceration of multiple blood vessels at wrist or hand level,category,3,FALSE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
http://id.who.int/icd/entity/548544070,http://id.who.int/icd/release/11/mms/548544070,NC56.61,contusion of multiple blood vessels at wrist or hand level,category,3,FALSE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
,http://id.who.int/icd/release/11/mms/1328711787/other,NC56.6Y,other specified injury of multiple blood vessels at wrist or hand level,category,3,TRUE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
,http://id.who.int/icd/release/11/mms/1328711787/unspecified,NC56.6Z,"injury of multiple blood vessels at wrist or hand level, unspecified",category,3,TRUE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
,http://id.who.int/icd/release/11/mms/1339025049/other,NC56.Y,injury of other specified blood vessels at wrist or hand level,category,2,TRUE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
,http://id.who.int/icd/release/11/mms/1339025049/unspecified,NC56.Z,injury of unspecified blood vessel at wrist or hand level,category,2,TRUE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
http://id.who.int/icd/entity/996324968,http://id.who.int/icd/release/11/mms/996324968,NC57,"injury of muscle, fascia or tendon at wrist or hand level",category,1,FALSE,22,browser,FALSE,TRUE,BlockL1-NC5,,,,,
http://id.who.int/icd/entity/1029422017,http://id.who.int/icd/release/11/mms/1029422017,NC57.0,"injury of long flexor muscle, fascia or tendon of thumb at wrist or hand level",category,2,FALSE,22,browser,FALSE,TRUE,BlockL1-NC5,,,,,
http://id.who.int/icd/entity/1948516760,http://id.who.int/icd/release/11/mms/1948516760,NC57.00,"strain or sprain of long flexor muscle, fascia or tendon of thumb at wrist or hand level",category,3,FALSE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
http://id.who.int/icd/entity/1453839357,http://id.who.int/icd/release/11/mms/1453839357,NC57.01,"laceration of long flexor muscle, fascia or tendon of thumb at wrist or hand level",category,3,FALSE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
,http://id.who.int/icd/release/11/mms/1029422017/other,NC57.0Y,"other specified injury of long flexor muscle, fascia or tendon of thumb at wrist or hand level",category,3,TRUE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
,http://id.who.int/icd/release/11/mms/1029422017/unspecified,NC57.0Z,"injury of long flexor muscle, fascia or tendon of thumb at wrist or hand level, unspecified",category,3,TRUE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
http://id.who.int/icd/entity/1477473877,http://id.who.int/icd/release/11/mms/1477473877,NC57.1,"injury of flexor muscle, fascia or tendon of other finger at wrist or hand level",category,2,FALSE,22,browser,FALSE,TRUE,BlockL1-NC5,,,,,
http://id.who.int/icd/entity/2045786350,http://id.who.int/icd/release/11/mms/2045786350,NC57.10,"strain or sprain of flexor muscle, fascia or tendon of other finger at wrist or hand level",category,3,FALSE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
http://id.who.int/icd/entity/1648192377,http://id.who.int/icd/release/11/mms/1648192377,NC57.11,"laceration of flexor muscle, fascia or tendon of other finger at wrist or hand level",category,3,FALSE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
,http://id.who.int/icd/release/11/mms/1477473877/other,NC57.1Y,"other specified injury of flexor muscle, fascia or tendon of other finger at wrist or hand level",category,3,TRUE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
,http://id.who.int/icd/release/11/mms/1477473877/unspecified,NC57.1Z,"injury of flexor muscle, fascia or tendon of other finger at wrist or hand level, unspecified",category,3,TRUE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
http://id.who.int/icd/entity/750593706,http://id.who.int/icd/release/11/mms/750593706,NC57.2,"injury of extensor muscle, fascia or tendon of thumb at wrist or hand level",category,2,FALSE,22,browser,FALSE,TRUE,BlockL1-NC5,,,,,
http://id.who.int/icd/entity/1437485575,http://id.who.int/icd/release/11/mms/1437485575,NC57.20,"strain or sprain of extensor muscle, fascia or tendon of thumb at wrist or hand level",category,3,FALSE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
http://id.who.int/icd/entity/1999476836,http://id.who.int/icd/release/11/mms/1999476836,NC57.21,"laceration of extensor muscle, fascia or tendon of thumb at wrist or hand level",category,3,FALSE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
,http://id.who.int/icd/release/11/mms/750593706/other,NC57.2Y,"other specified injury of extensor muscle, fascia or tendon of thumb at wrist or hand level",category,3,TRUE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
,http://id.who.int/icd/release/11/mms/750593706/unspecified,NC57.2Z,"injury of extensor muscle, fascia or tendon of thumb at wrist or hand level, unspecified",category,3,TRUE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
http://id.who.int/icd/entity/1240918848,http://id.who.int/icd/release/11/mms/1240918848,NC57.3,"injury of extensor muscle, fascia or tendon of other finger at wrist or hand level",category,2,FALSE,22,browser,FALSE,TRUE,BlockL1-NC5,,,,,
http://id.who.int/icd/entity/1309779607,http://id.who.int/icd/release/11/mms/1309779607,NC57.30,"strain or sprain of extensor muscle, fascia or tendon of other finger at wrist or hand level",category,3,FALSE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
http://id.who.int/icd/entity/1821537522,http://id.who.int/icd/release/11/mms/1821537522,NC57.31,"laceration of extensor muscle, fascia or tendon of other finger at wrist or hand level",category,3,FALSE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
,http://id.who.int/icd/release/11/mms/1240918848/other,NC57.3Y,"other specified injury of extensor muscle, fascia or tendon of other finger at wrist or hand level",category,3,TRUE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
,http://id.who.int/icd/release/11/mms/1240918848/unspecified,NC57.3Z,"injury of extensor muscle, fascia or tendon of other finger at wrist or hand level, unspecified",category,3,TRUE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
http://id.who.int/icd/entity/974682284,http://id.who.int/icd/release/11/mms/974682284,NC57.4,"injury of intrinsic muscle, fascia or tendon of thumb at wrist or hand level",category,2,FALSE,22,browser,FALSE,TRUE,BlockL1-NC5,,,,,
http://id.who.int/icd/entity/1526814092,http://id.who.int/icd/release/11/mms/1526814092,NC57.40,"strain or sprain of intrinsic muscle, fascia or tendon of thumb at wrist or hand level",category,3,FALSE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
http://id.who.int/icd/entity/1692186879,http://id.who.int/icd/release/11/mms/1692186879,NC57.41,"laceration of intrinsic muscle, fascia or tendon of thumb at wrist or hand level",category,3,FALSE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
,http://id.who.int/icd/release/11/mms/974682284/other,NC57.4Y,"other specified injury of intrinsic muscle, fascia or tendon of thumb at wrist or hand level",category,3,TRUE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
,http://id.who.int/icd/release/11/mms/974682284/unspecified,NC57.4Z,"injury of intrinsic muscle, fascia or tendon of thumb at wrist or hand level, unspecified",category,3,TRUE,22,browser,TRUE,TRUE,BlockL1-NC5,,,,,
http://id.who.int/icd/entity/1599321406,http://id.who.int/icd/release/11/mms/1599321406,NC57.5,"injury of intrinsic muscle, fascia or tendon of other finger at wrist or hand level",category,2,FALSE,22,browser,FALSE,TRUE,BlockL1-NC5,,,,,
